x,y,cohort,time
-0.09696568937916265,0.05194418953405508,3,118
-0.09682903448227151,0.05016332852938992,3,119
-0.05830973716785331,-0.018070780759716187,3,120
-0.021866879752097466,-0.03614005709826251,3,121
0.03475745936243465,-0.028526350786108486,3,122
-0.007358145236104769,-0.03776350420427732,3,123
-0.06887890165843172,-0.00900532700580559,3,124
-0.09291238876622918,0.03718218619938643,3,125
-0.09630345955000216,0.056854477062596304,3,126
-0.09546362477802972,0.049239860938112494,3,127
-0.08248754214186023,0.00932676951639197,3,128
-0.0920787382972821,0.03282761012849143,3,129
-0.09735883097517159,0.0673686764189374,3,130
-0.09738394006230465,0.0701089603901811,3,131
-0.09740682834051345,0.06671002002990531,3,132
-0.09490213075829977,0.04247879731595996,3,133
-0.087378371458475,0.01889559140951872,3,134
-0.08751665298176328,0.01830617017485872,3,135
-0.07437505707481366,-0.0027803822587621424,3,136
-0.08763934264710689,0.01953693476372056,3,137
-0.02505985278930938,-0.034717645062594775,3,138
-0.09038926542193676,0.025936499741118186,3,139
-0.05192224243624858,-0.02143832271697697,3,140
-0.09584117993679132,0.046249275336825955,3,141
-0.04127957683026431,-0.028772653738560156,3,142
-0.056858275943923314,-0.01884299957120676,3,143
-0.024321795109898726,-0.03397919428019661,3,144
-0.07709567163416546,0.0011671071180639361,3,145
-0.08360852453155453,0.010425808931075222,3,146
-0.06993415498494177,-0.008088406006660892,3,147
-0.029306487121723214,-0.031984313429486225,3,148
-0.03664519430902236,-0.03041130589859272,3,149
-0.04451908115993754,-0.026999173162961833,3,150
-0.06849853669399501,-0.00919215473817838,3,151
-0.03634123657945522,-0.02923722675939065,3,152
-0.062191360430145226,-0.014613135417824186,3,153
-0.08589886524563362,0.01498887243253123,3,154
-0.09682564139572067,0.05674860627156746,3,155
-0.09742476801040902,0.06982207483543022,3,156
0.054313707962139746,-0.023244331745283574,3,157
0.09821345878445308,0.04300095383594079,3,158
0.09891323404233811,0.08261654058404104,3,159
0.0989135580223828,0.08259986015035421,3,160
0.18175319869817616,-0.04157475150578431,4,0
0.18192798925688794,-0.04168971542896527,4,1
0.18159273968716624,-0.041479086023800404,4,2
0.18162559103495157,-0.041496515648372444,4,3
0.17310535989258485,-0.03667109175717112,4,4
0.12858383309970306,-0.007006026725919479,4,5
0.11784699883905449,0.00019692314317298359,4,6
0.0731102722318377,0.01591451074550714,4,7
0.10544308302958015,0.005623856099543677,4,8
0.12106704140026962,-0.0017954040675581839,4,9
0.13084211262683024,-0.00761407289174792,4,10
0.11966862524759934,-0.0007599359450583212,4,11
0.14063619564127924,-0.018222130588886443,4,12
0.1333620442414241,-0.012651656955066329,4,13
0.1343451308655367,-0.013503942923832854,4,14
0.11551448593111162,0.0005891639907840474,4,15
0.060268501758435046,0.004396908830764088,4,16
0.06672320375041446,0.01644874286743359,4,17
0.060010207099770355,0.02402729974352935,4,18
0.15396505270225364,-0.01014026537788938,4,19
0.14300196334296106,-0.003390539971381733,4,20
0.1551849980157619,-0.010630700244280089,4,21
0.15409521769845486,-0.010127881510732059,4,22
0.15389827022911384,-0.010332667100542476,4,23
0.0996768379307251,0.0129770153164688,4,24
0.1423523632325202,-0.0064498962748571085,4,25
0.10788493058451276,0.0037912912533693333,4,26
0.10892283836672113,0.0030936102636489747,4,27
0.09017816551226654,0.010402915934944298,4,28
0.07377024851855224,0.013795885898888548,4,29
0.003947920441484911,-0.025909692551314575,4,30
-0.03054899470838515,-0.04252354301075216,4,31
-0.028402639186983648,-0.04145360808028019,4,32
-0.026532721013119567,-0.03896730364290806,4,33
-0.01999889089289407,-0.03092642643631449,4,34
-0.02029330799100467,-0.029601213471340846,4,35
0.024387639430088044,0.018854240358098236,4,36
0.022986394343824157,0.020005418001756817,4,37
0.02359677138758646,0.020925124773067568,4,38
0.08809412293746287,0.017310761678555997,4,39
0.07583094300619207,0.020576456578262216,4,40
0.0904492288127318,0.015655476233532205,4,41
0.08112716582734501,0.01795175470630775,4,42
0.0872238736287358,0.01723533414109846,4,43
0.032301243155003836,0.0251217462943253,4,44
-0.025227392986322872,-0.0335537476468463,4,45
-0.0438873116250611,-0.0456077343211862,4,46
-0.041541083995341295,-0.04532144243466449,4,47
-0.008365594728215688,-0.017365164016825623,4,48
0.01726026857709556,0.00958983501655213,4,49
0.003879206820295176,-0.007040122773626851,4,50
0.017260216868977572,0.009483845014807887,4,51
-0.008621822129784488,-0.020406723917133992,4,52
0.024326827949124823,0.024191718776882393,4,53
0.003087065666451956,0.04242003950861281,4,54
-0.005930582415858369,0.04583240530462766,4,55
-0.01042299083379661,0.04382766442173808,4,56
-0.03169739567903294,0.00199664993066357,4,57
-0.042948846629587784,0.02773380918662275,4,58
-0.033268373521422166,-0.0005042237939797209,4,59
-0.05358932618578862,-0.03259342695317901,4,60
-0.04916797046035903,-0.04229044761814819,4,61
-0.05458298642380995,-0.04679995677402453,4,62
-0.0385301741587466,-0.03546327336894227,4,63
-0.029563799692794344,-0.026697996843906432,4,64
-0.03872363675313773,-0.006042462386321044,4,65
-0.02120929409301819,-0.018130087519672922,4,66
-0.04184191523558383,-0.04142320020107248,4,67
-0.04286499875344769,-0.043532752166809116,4,68
-0.03893757625810814,-0.04227700094265899,4,69
-0.025870247166055592,-0.034851945344881875,4,70
-0.015877425094395735,-0.024021644147352608,4,71
-0.013068513120346395,-0.018356162507105044,4,72
-0.01571534229008436,-0.014617085762651626,4,73
-0.02428451801534961,-0.011835904414385234,4,74
-0.03273122310774989,-0.029952304114590315,4,75
-0.03338872742053724,-0.0360359938266649,4,76
-0.024503208472410887,-0.03364654712967748,4,77
-0.029563515909162636,-0.03780594620958442,4,78
-0.04349488973297983,-0.04242091166741622,4,79
-0.05213014714624662,-0.042393531732574055,4,80
-0.05796225816173255,-0.033367048271645924,4,81
-0.04714870809026568,-0.012005276638604382,4,82
-0.05249817448357179,0.022271271599233172,4,83
-0.05224835794502506,0.020591511721995977,4,84
-0.049443062363503085,0.02413624707075253,4,85
-0.06870859619915141,-0.02756964780469874,4,86
-0.06659619616018773,-0.02184696778399072,4,87
-0.05270014681050308,-0.008592819373170866,4,88
-0.03353500975574672,0.04049911938465346,4,89
-0.031228380960576604,0.041833773089892654,4,90
-0.04315894618050363,-0.007081644697361992,4,91
-0.03201037631947206,0.044122520174151525,4,92
-0.02756566092197488,0.044576683527853954,4,93
-0.016017958178295676,0.04928333112908655,4,94
-0.05678272014630209,-0.0035829662042853355,4,95
-0.05052011562048714,-0.0007501932636445653,4,96
-0.04979354917797084,-0.005592136529239415,4,97
-0.04428484323340968,-0.006328225820518254,4,98
-0.05258870481810742,-0.04159175233827176,4,99
-0.05970680234219132,-0.04397540209625463,4,100
-0.060246821072934394,-0.04406802388665874,4,101
-0.06711009798947176,-0.03069156109237167,4,102
-0.07075649393352026,-0.021111800602306635,4,103
-0.06805566133593849,-0.011854515085007055,4,104
-0.06612628017716342,-0.00942544766546858,4,105
-0.05927676767518695,0.001029566620379872,4,106
-0.04826605384686128,0.014922539863156727,4,107
-0.04028082263382713,0.03382300280383391,4,108
-0.045337606996146355,0.02814191185746716,4,109
-0.03634981103194346,-0.012022293843844416,4,110
-0.026454232417434182,-0.015908182802176825,4,111
-0.02541832099424041,0.04128495787994286,4,112
-0.02541425909926719,0.07052638706940834,4,113
-0.027658845380696184,0.06665962996434104,4,114
-0.03182960927805416,0.04879346170949687,4,115
-0.03962718195269382,0.03475629402005787,4,116
-0.05472390460261667,-0.0032458114729917763,4,117
-0.06532793699199932,-0.017001916146760897,4,118
-0.06352718973508507,-0.01188428120270087,4,119
-0.06436279127977075,-0.02011269310410984,4,120
-0.062085928445675134,-0.028125319510568417,4,121
-0.06005898893346208,-0.034695074577739834,4,122
-0.0455929420221187,0.004903110910137551,4,123
-0.028558755382857175,0.04099485535047907,4,124
-0.021608710518478628,0.038701265550319636,4,125
-0.021198125812124883,0.03404302175137476,4,126
-0.018837036791700748,0.03711035277410857,4,127
-0.012621054360672079,0.03569276204727459,4,128
-0.01587266774968374,0.032855233599972195,4,129
-0.03429249541052827,-0.004486062227166271,4,130
-0.042629403673736334,0.015117049717562447,4,131
-0.05293628727411619,0.001620230432804938,4,132
-0.055071586565067575,0.002546885861723844,4,133
-0.051720313630321875,0.006950066957687809,4,134
-0.03919946702446518,0.03240721824559414,4,135
-0.02822918073058577,0.04453635338828541,4,136
-0.05000285991378211,0.004375648021290817,4,137
-0.0529921005062476,-0.014896242078630904,4,138
-0.061209700876182764,-0.031504678913748634,4,139
-0.05541280431842162,0.0012559934239429196,4,140
-0.01615181446867617,0.049332131581047066,4,141
-0.01812413095783314,0.05867435908128635,4,142
-0.020805392184195307,0.05066259776184719,4,143
-0.021769601104722654,0.06675914779667078,4,144
-0.022521014779316163,0.0693544164530575,4,145
-0.024297167678518135,0.07161960663754673,4,146
-0.04813664459351441,0.008082532186039784,4,147
-0.0513911498389226,0.02142175991591282,4,148
-0.046333730292327194,-0.008614873116630752,4,149
-0.02480221532198059,0.04869434790899997,4,150
-0.04259107888060752,-0.006416477517177331,4,151
-0.033691609370985455,-0.011810817730451648,4,152
-0.03320125760333948,-0.011025833416848877,4,153
-0.03325596648483012,0.032454496146696585,4,154
-0.03506013066514405,0.03207189944827971,4,155
-0.033310647511384316,0.034219306409512824,4,156
-0.06271225391224632,-0.008517304970620435,4,157
-0.06504626340501307,-0.03103028038408036,4,158
-0.06032344460234753,-0.03253390978826835,4,159
0.14551617439802822,-0.004505972230073054,4,160
0.18714543521658625,0.07098842821714008,5,0
0.18732639673313142,0.07118936078505421,5,1
0.1893847507724757,0.07343892962239497,5,2
0.18874306511693598,0.07285900955802921,5,3
0.1833823337990003,0.0677100988793043,5,4
0.18152949690476572,0.06585191328335792,5,5
0.15430140504962636,0.03849843232424806,5,6
0.1319391381576753,0.018748594123680795,5,7
0.13021045190242334,0.017675954711451038,5,8
0.14237665905004238,0.023128087516434914,5,9
0.14131225192376842,0.018920855550156712,5,10
0.14456128809462193,0.016467372648882237,5,11
0.14192015526974744,0.013883333685430486,5,12
0.13760874167947001,0.009890910307038349,5,13
0.1338970457876573,0.00827774212619214,5,14
0.12440868632765796,0.0014720693030931475,5,15
0.11408063930030884,-0.004492996545790494,5,16
0.10275400981184966,-0.011715430535533325,5,17
0.0810189657440273,-0.02172396604084881,5,18
0.07434764027995133,-0.025792896989600203,5,19
0.06877657892024382,-0.027719083267202377,5,20
0.06679784278139442,-0.02849667589641933,5,21
0.0614095599850651,-0.028401929322087967,5,22
0.06757681363702586,-0.02643812449790158,5,23
0.06781289926694387,-0.024195813126008943,5,24
0.07784588483521983,-0.01847444043436918,5,25
0.09255644065379384,-0.01649709303620112,5,26
0.09205063465418627,-0.01745630417209542,5,27
0.09053388397940174,-0.01885307391118996,5,28
0.08578607546922687,-0.020683035198131052,5,29
0.07958103825066419,-0.023516974899212027,5,30
0.08234421718834813,-0.023765218208910494,5,31
0.08177541214050066,-0.024331959799999782,5,32
0.0765144675387622,-0.02653864555234796,5,33
0.06043435351525571,-0.031327448184035205,5,34
0.05860577808019927,-0.031513406127027084,5,35
0.04697745376819637,-0.035072419410289365,5,36
0.04745148723682443,-0.03228199997366874,5,37
0.04498684168082536,-0.02934474184018088,5,38
0.04050078023632589,-0.027547187391145797,5,39
0.03385918901293583,-0.025738369286384923,5,40
0.026132681021846817,-0.02115897233016058,5,41
0.016348742430963285,-0.015202606880469486,5,42
0.0015315075180389517,-0.0122320866871852,5,43
-0.00776079914939868,-0.007806919693659112,5,44
-0.012506918010762596,-0.018051280269815614,5,45
-0.02020141798257299,-0.03620793068014126,5,46
-0.021085613329476713,-0.040115112417920366,5,47
-0.02171544513081441,-0.03823917571720482,5,48
-0.014764464255867738,-0.03338689605178712,5,49
0.004550580437343147,-0.023216744176315446,5,50
0.011215916205332247,-0.021717931666285117,5,51
0.003543012335741801,-0.0093893328750503,5,52
0.0037550037939436446,-0.022153652972550803,5,53
0.011885560742523432,-0.029686018752013994,5,54
-0.02214373602647291,-0.04266561305896829,5,55
-0.0227440157030302,-0.045706376277755985,5,56
-0.0217863723334679,-0.04550568372728581,5,57
-0.019782512177278055,-0.04388977484892519,5,58
-0.015095606223772824,-0.038937763697126516,5,59
-0.012433797691054125,-0.033564846323767605,5,60
-0.014711162594558957,-0.03815457963195032,5,61
-0.008922630524496456,-0.03359094905414542,5,62
-0.005322795475604228,-0.030706379018328275,5,63
-0.0010899540985940869,-0.03448393968491112,5,64
0.010517186158263919,-0.038833248678298175,5,65
-9.232039403051468e-05,-0.04075256982643343,5,66
-0.0011312056883586836,-0.0386419849411091,5,67
0.0013824554259837282,-0.040330290299383356,5,68
-0.005371670360652072,-0.04053129709971825,5,69
-0.0048898898481217895,-0.039766043102352905,5,70
-0.01333401405855099,-0.0366188172906006,5,71
-0.02024545968579808,-0.036925176849024265,5,72
-0.04997809382862484,-0.02810040741584888,5,73
-0.06260287340690111,-0.026587976832572344,5,74
-0.0628825164435714,-0.025601842117380987,5,75
-0.06581108992925162,-0.02491187152064581,5,76
-0.06321170985836624,-0.021992704120607047,5,77
-0.06408969417722087,-0.019514646107560284,5,78
-0.059247260102678334,-0.020838916715035866,5,79
-0.05617915489815573,-0.019134256656918803,5,80
-0.03645557684293021,-0.015133982074252072,5,81
-0.03283853103808243,-0.009261166555642866,5,82
-0.03287036771540343,-0.01060918929602356,5,83
-0.030735363092797962,-0.009129232698510088,5,84
-0.025763004031406862,-0.007000114411454367,5,85
-0.024863671288794884,0.005050198014608314,5,86
-0.004963922343224165,0.013708337223381462,5,87
-0.004230050010807565,0.015138298226355467,5,88
-0.006817788851694472,0.017082873281674394,5,89
-0.010812968806653347,0.018035779650606945,5,90
-0.015443428734405894,0.019283615156602492,5,91
-0.019973354997244896,0.020078027065634243,5,92
-0.027216209941684055,0.020217303293986966,5,93
-0.042154969448533315,0.02040044511728957,5,94
-0.04006634566719623,0.02012641568785624,5,95
-0.04830330705080475,0.028064681566572953,5,96
-0.05161334185631442,0.02970366545024793,5,97
-0.06279357924561128,0.03864659343517852,5,98
-0.06422077931080913,0.0412728857181364,5,99
-0.0653088625646586,0.04498785845670592,5,100
-0.0693155757790754,0.04577353081258951,5,101
-0.0685490710531579,0.04689719799720848,5,102
-0.06589403062292902,0.03614839032679982,5,103
-0.07011882797994423,0.04156443614753643,5,104
-0.0703660817958866,0.03691473325018184,5,105
-0.07593916153268324,0.032229222068127304,5,106
-0.07170035589860041,0.017891612231059024,5,107
-0.06972130720954128,0.013501685361780272,5,108
-0.06623341218175066,0.010549415540266881,5,109
-0.0709150820787045,0.014421331277481037,5,110
-0.07570806047363825,0.015026426635916546,5,111
-0.07839955695415843,0.016775947497603624,5,112
-0.07669989356474115,0.01654554948842414,5,113
-0.07230598430710379,0.015731590285093654,5,114
-0.06371019357428899,0.014065221872695282,5,115
-0.04802493083680242,0.010296797229923446,5,116
-0.045506153307142576,0.017482196093629183,5,117
-0.04938378763765773,0.019522247420809817,5,118
-0.053422205118823625,0.02227596503184006,5,119
-0.061506079480624275,0.028648970660545593,5,120
-0.0736584435250165,0.032650163744546844,5,121
-0.07545883349538728,0.03314533392975417,5,122
-0.07009087973140722,0.025313690325944556,5,123
-0.07316442047383674,0.03577020285746526,5,124
-0.07082235563617921,0.04247076102953224,5,125
-0.06893081624970114,0.04040168375941864,5,126
-0.03677989598835592,0.002103426120150791,5,127
-0.04101434361025422,0.0022008591675297955,5,128
-0.03909751779848094,-0.005611756851031466,5,129
-0.041276624055710066,-0.007897073282986994,5,130
-0.03890418824803983,-0.011474352655338471,5,131
-0.0342993701573388,-0.013927765616351881,5,132
-0.030327433681173105,-0.018798903170196314,5,133
-0.02990123872743965,-0.023918058980134316,5,134
-0.051645771279211855,0.010526451426387275,5,135
-0.047966141633938045,0.01609276881794709,5,136
-0.05307709272657365,0.019607092803013225,5,137
-0.040971262499098035,0.011715800284101336,5,138
-0.054276326021870894,0.013097776850862853,5,139
-0.06222629922800302,0.011631354823579467,5,140
-0.06378904497809579,0.01236928157761612,5,141
-0.05692504218331963,0.005696518571835684,5,142
-0.043666660141402656,0.009728907499076457,5,143
-0.06370137626257476,0.046238113816930285,5,144
-0.058919638412268306,0.04540955181084893,5,145
-0.0586212988976111,0.04437379665287083,5,146
-0.04534466204848361,0.03596700627610006,5,147
-0.02150638231454755,0.011605647807755833,5,148
-0.01971842691999195,0.005481948913399031,5,149
-0.03385796443887425,0.007977937729766018,5,150
-0.040129132986908296,0.008275124552923301,5,151
-0.05779409570574462,0.024586580674842134,5,152
-0.041471081294684034,0.005473059961854851,5,153
-0.05134597680813771,0.02240848427051398,5,154
-0.030337107119170335,-0.013662984553111402,5,155
-0.058457183257398605,0.014621550840333113,5,156
-0.008068147653405758,-0.015281449184218796,5,157
0.02756534413480961,-0.003989685039552088,5,158
0.05276257520995077,-0.015459516823328407,5,159
0.061925088635650376,-0.012074333207209204,5,160
